sample_id,arch_code,sample_node,MAE
465,"[5, 3, 3, 2, 0, 6]",6,1.322418571
466,"[0, 4, 4, 5, 5, 2]",2,1.395009756
467,"[1, 4, 2, 3, 1, 3]",1,1.236610532
468,"[0, 1, 6, 5, 4, 1]",7,1.291299462
469,"[3, 5, 2, 1, 6, 0]",0,1.264943838
470,"[6, 2, 1, 2, 4, 1]",3,1.336881995
471,"[6, 1, 0, 2, 4, 6]",14,1.301640511
472,"[1, 1, 0, 5, 1, 3]",0,1.217279315
473,"[2, 0, 0, 3, 4, 1]",6,1.33445704
474,"[3, 6, 0, 2, 6, 0]",2,1.26053369
475,"[3, 0, 3, 6, 2, 6]",1,1.329509497
476,"[1, 2, 0, 6, 6, 4]",0,1.239088893
477,"[4, 5, 4, 3, 0, 2]",7,1.546765685
478,"[6, 4, 4, 4, 1, 6]",3,1.227804661
479,"[3, 3, 3, 6, 1, 4]",1,1.348317266
480,"[2, 4, 3, 3, 4, 2]",0,1.271008492
481,"[6, 4, 4, 2, 3, 3]",6,1.250331163
482,"[4, 5, 5, 5, 0, 1]",2,1.256566405
483,"[1, 0, 0, 0, 4, 6]",1,1.252400517
484,"[1, 4, 0, 1, 6, 5]",3,1.233366132
485,"[6, 5, 6, 5, 6, 0]",0,1.275698304
486,"[5, 3, 4, 2, 6, 4]",10,1.31572032
487,"[3, 4, 0, 6, 6, 1]",0,1.214274526
488,"[0, 5, 0, 0, 1, 5]",2,1.245724678
489,"[1, 3, 0, 0, 6, 6]",1,1.288532376
490,"[3, 4, 4, 5, 0, 6]",0,1.30464375
491,"[1, 5, 0, 3, 5, 6]",3,1.276355028
492,"[6, 1, 6, 1, 2, 0]",1,1.244752049
493,"[6, 4, 2, 6, 5, 5]",2,1.262634635
494,"[3, 4, 1, 5, 6, 2]",0,1.273307681
495,"[1, 3, 2, 5, 4, 6]",1,1.269255161
496,"[6, 3, 0, 6, 6, 2]",2,1.28801167
497,"[3, 2, 0, 0, 4, 5]",0,1.231349111
498,"[2, 3, 0, 6, 5, 1]",0,1.277603626
499,"[3, 2, 3, 1, 4, 3]",3,1.272080421
500,"[4, 3, 6, 1, 5, 5]",9,1.355793118
501,"[6, 3, 3, 5, 6, 4]",2,1.30880785
502,"[5, 2, 5, 0, 4, 2]",8,1.370593548
503,"[1, 2, 1, 5, 0, 4]",0,1.251911402
504,"[4, 5, 0, 6, 1, 0]",5,1.294638515
505,"[3, 3, 0, 3, 4, 0]",1,1.367005944
506,"[3, 5, 2, 1, 5, 5]",3,1.256764889
507,"[2, 2, 3, 5, 4, 4]",0,1.37202251
508,"[5, 1, 0, 2, 6, 2]",7,1.318702579
509,"[4, 1, 6, 4, 0, 6]",1,1.253072023
510,"[0, 4, 4, 2, 3, 5]",2,1.25150311
511,"[1, 3, 1, 1, 5, 1]",0,1.278106809
512,"[5, 6, 5, 4, 1, 6]",4,1.247335792
513,"[5, 5, 3, 4, 0, 3]",3,1.294437289
514,"[3, 3, 1, 1, 1, 6]",0,1.226269364
515,"[1, 2, 3, 0, 2, 3]",1,1.289767861
516,"[0, 5, 0, 6, 4, 0]",6,1.343946934
517,"[1, 5, 2, 5, 1, 6]",2,1.251452327
518,"[6, 5, 0, 0, 1, 3]",0,1.231237769
519,"[4, 0, 6, 3, 0, 6]",8,1.500558615
520,"[1, 2, 0, 6, 0, 2]",1,1.232552052
521,"[6, 4, 0, 5, 6, 3]",5,1.317427397
522,"[6, 6, 2, 5, 4, 1]",3,1.256852627
523,"[1, 3, 2, 4, 1, 0]",0,1.296041727
524,"[3, 2, 6, 0, 5, 4]",2,1.255889773
525,"[1, 2, 4, 3, 0, 3]",4,1.253569007
526,"[0, 6, 0, 2, 5, 0]",0,1.316927314
527,"[6, 4, 0, 1, 1, 2]",1,1.242007017
528,"[6, 5, 2, 4, 0, 2]",3,1.291476607
529,"[0, 4, 6, 2, 3, 4]",7,1.358996511
530,"[3, 4, 0, 3, 2, 5]",0,1.482990146
531,"[3, 1, 0, 6, 3, 0]",1,1.223062873
532,"[6, 6, 0, 2, 3, 3]",5,1.289289832
533,"[0, 3, 3, 6, 2, 5]",2,1.282316327
534,"[6, 1, 5, 2, 0, 2]",0,1.281021476
535,"[5, 4, 4, 0, 2, 5]",12,1.443565011
536,"[0, 2, 1, 4, 2, 5]",2,1.276853681
537,"[4, 1, 4, 0, 5, 1]",6,1.338469267
538,"[3, 0, 2, 4, 3, 1]",1,1.316650987
539,"[3, 4, 1, 4, 0, 0]",0,1.234087586
540,"[4, 4, 0, 6, 0, 2]",3,1.24548924
541,"[6, 2, 6, 6, 5, 3]",5,1.288293958
542,"[6, 6, 1, 0, 2, 1]",1,1.256040812
543,"[6, 0, 2, 0, 1, 2]",0,1.313996911
544,"[0, 4, 0, 0, 0, 5]",2,1.238702774
545,"[0, 4, 0, 4, 1, 0]",5,1.26156044
546,"[4, 0, 2, 4, 1, 4]",3,1.294088721
547,"[3, 3, 5, 0, 3, 3]",3,1.292304039
548,"[2, 0, 2, 2, 2, 3]",5,1.303415418
549,"[5, 3, 3, 0, 2, 6]",11,1.34563458
550,"[2, 6, 0, 6, 6, 3]",9,1.498137236
551,"[3, 2, 1, 1, 2, 5]",1,1.234409451
552,"[6, 5, 3, 0, 0, 5]",4,1.313930154
553,"[3, 5, 2, 0, 1, 3]",3,1.248633146
554,"[3, 1, 0, 0, 0, 6]",0,1.233190298
555,"[0, 0, 3, 5, 3, 6]",11,1.264835477
556,"[6, 1, 6, 0, 4, 4]",1,1.251655459
557,"[0, 4, 4, 3, 1, 0]",6,1.268966913
558,"[6, 2, 0, 1, 5, 4]",2,1.241969705
559,"[2, 1, 4, 0, 4, 4]",0,1.350517988
560,"[3, 0, 0, 0, 0, 3]",0,1.217323661
561,"[2, 2, 1, 0, 3, 5]",5,1.402822256
562,"[0, 1, 1, 6, 2, 5]",2,1.229628801
563,"[3, 5, 0, 5, 0, 0]",1,1.334448218
564,"[1, 3, 1, 1, 4, 5]",3,1.30375576
565,"[2, 5, 2, 2, 5, 2]",7,1.426164985
566,"[3, 4, 0, 6, 5, 1]",0,1.209098577
567,"[1, 4, 2, 1, 4, 2]",1,1.236754656
568,"[6, 2, 0, 0, 6, 4]",2,1.268629074
569,"[4, 3, 0, 0, 6, 3]",4,1.372300506
570,"[4, 4, 4, 6, 0, 6]",0,1.239791155
571,"[3, 3, 4, 2, 0, 3]",8,1.234197736
572,"[3, 1, 1, 2, 2, 6]",1,1.229424477
573,"[1, 5, 1, 5, 5, 6]",3,1.241157293
574,"[6, 4, 1, 2, 5, 6]",5,1.306764007
575,"[1, 3, 0, 6, 4, 0]",0,1.275810122
576,"[3, 4, 6, 1, 3, 1]",0,1.334329844
577,"[0, 1, 1, 3, 2, 6]",2,1.225876212
578,"[0, 3, 3, 2, 6, 4]",6,1.282591701
579,"[1, 3, 0, 5, 4, 5]",1,1.2487427
580,"[3, 2, 3, 1, 2, 2]",3,1.263154984
581,"[2, 4, 0, 6, 5, 1]",0,1.359573364
582,"[3, 0, 1, 5, 6, 2]",4,1.270465493
583,"[0, 5, 3, 4, 2, 1]",1,1.280762672
584,"[1, 0, 1, 0, 3, 1]",2,1.247560263
585,"[5, 5, 6, 1, 5, 6]",12,1.288385391
586,"[0, 3, 3, 0, 6, 3]",5,1.320424676
587,"[3, 5, 1, 2, 1, 3]",0,1.216207147
588,"[3, 5, 0, 6, 2, 2]",1,1.217720628
589,"[1, 3, 0, 3, 2, 2]",1,1.284538627
590,"[5, 4, 3, 1, 2, 6]",6,1.422194719
591,"[0, 0, 4, 3, 1, 5]",4,1.244083047
592,"[2, 3, 6, 0, 5, 2]",7,1.370735168
593,"[1, 1, 2, 6, 5, 2]",4,1.252901554
594,"[5, 6, 2, 2, 3, 4]",6,1.354136467
595,"[4, 5, 4, 2, 5, 4]",9,1.230134845
596,"[2, 2, 0, 5, 5, 6]",10,1.722619295
597,"[1, 3, 6, 3, 3, 2]",8,1.421941161
598,"[3, 6, 3, 1, 3, 0]",9,1.255561233
599,"[6, 6, 3, 5, 0, 3]",10,1.296166539
600,"[5, 4, 1, 0, 3, 3]",8,1.452529192
601,"[0, 3, 2, 1, 2, 3]",4,1.2779634
602,"[4, 5, 4, 2, 6, 4]",3,1.28124404
603,"[3, 6, 1, 4, 1, 5]",0,1.213684678
604,"[6, 1, 5, 5, 2, 2]",1,1.271563053
605,"[5, 2, 1, 3, 1, 2]",7,1.281227946
606,"[1, 2, 3, 2, 4, 2]",2,1.265140295
607,"[3, 5, 0, 0, 2, 0]",0,1.227101922
608,"[6, 1, 6, 0, 0, 2]",1,1.247320652
609,"[4, 0, 6, 1, 3, 4]",5,1.478560805
610,"[5, 5, 6, 5, 1, 3]",3,1.238012552
611,"[1, 2, 0, 6, 3, 5]",0,1.257745981
612,"[5, 5, 1, 6, 5, 6]",14,1.270716071
613,"[1, 2, 1, 5, 4, 1]",0,1.264735222
614,"[1, 2, 2, 6, 6, 5]",4,1.24627614
615,"[6, 1, 5, 3, 5, 3]",2,1.301689744
616,"[1, 3, 1, 3, 3, 6]",1,1.243440986
617,"[1, 1, 3, 3, 1, 3]",0,1.22658658
618,"[2, 0, 2, 0, 4, 5]",6,1.560938478
619,"[6, 4, 4, 6, 3, 2]",2,1.233870983
620,"[1, 1, 1, 5, 6, 1]",1,1.268118739
621,"[6, 6, 0, 5, 5, 0]",3,1.218044996
622,"[1, 2, 4, 3, 0, 2]",5,1.252558947
623,"[1, 6, 0, 2, 0, 6]",0,1.256760359
624,"[1, 4, 2, 0, 0, 5]",1,1.238160849
625,"[0, 0, 3, 0, 1, 6]",2,1.253693819
626,"[5, 1, 2, 6, 1, 0]",7,1.313625455
627,"[1, 1, 0, 6, 2, 1]",0,1.246534586
628,"[4, 2, 4, 5, 1, 1]",9,1.284950733
629,"[1, 3, 0, 4, 4, 0]",0,1.234910488
630,"[0, 0, 3, 5, 1, 2]",4,1.264492631
631,"[0, 0, 4, 0, 0, 3]",3,1.266240478
632,"[1, 1, 2, 5, 5, 3]",1,1.252541065
633,"[3, 5, 4, 2, 5, 2]",0,1.231337667
634,"[0, 6, 1, 6, 4, 3]",5,1.336706519
635,"[3, 3, 1, 2, 3, 5]",2,1.205280542
636,"[1, 1, 0, 2, 2, 4]",1,1.238603592
637,"[2, 1, 3, 0, 3, 5]",0,1.333057284
638,"[5, 3, 4, 2, 1, 0]",6,1.301756859
639,"[1, 1, 5, 3, 6, 1]",3,1.265615702
640,"[4, 0, 3, 6, 0, 0]",1,1.242227435
641,"[0, 4, 2, 0, 6, 3]",2,1.268520713
642,"[6, 1, 5, 2, 1, 6]",4,1.290458202
643,"[3, 1, 4, 2, 4, 5]",10,1.209376574
644,"[3, 4, 4, 1, 4, 3]",0,1.235218287
645,"[3, 1, 1, 5, 2, 3]",0,1.266363025
646,"[0, 1, 5, 0, 1, 6]",3,1.279441476
647,"[6, 6, 3, 1, 1, 6]",5,1.336749911
648,"[4, 3, 1, 6, 1, 3]",7,1.313910842
649,"[2, 3, 2, 6, 4, 5]",8,1.426085949
650,"[2, 6, 0, 1, 0, 5]",13,1.453448892
651,"[3, 1, 1, 5, 1, 5]",0,1.268951774
652,"[6, 2, 2, 0, 6, 1]",1,1.28372407
653,"[5, 4, 5, 4, 0, 0]",7,1.27682209
654,"[6, 3, 3, 1, 3, 0]",2,1.301178217
655,"[1, 1, 1, 3, 2, 3]",0,1.249042153
656,"[3, 5, 3, 4, 4, 0]",1,1.346920609
657,"[1, 0, 3, 2, 3, 3]",4,1.237157464
658,"[4, 5, 1, 6, 0, 5]",3,1.235175252
659,"[3, 1, 2, 1, 2, 2]",0,1.262474179
660,"[6, 3, 2, 5, 4, 0]",2,1.267951965
661,"[6, 6, 4, 3, 2, 5]",5,1.309734225
662,"[3, 1, 2, 2, 1, 4]",0,1.205001473
663,"[1, 0, 2, 0, 2, 5]",1,1.254227757
664,"[0, 5, 4, 2, 5, 4]",11,1.294664145
665,"[3, 2, 5, 0, 4, 0]",3,1.296487212
666,"[5, 2, 0, 2, 3, 2]",6,1.517989516
667,"[3, 1, 1, 0, 4, 3]",0,1.270614862
668,"[1, 5, 0, 6, 6, 5]",1,1.238100767
669,"[3, 2, 0, 6, 0, 6]",2,1.217507124
670,"[6, 5, 6, 3, 3, 4]",4,1.265863657
671,"[0, 2, 0, 6, 1, 0]",0,1.263343811
672,"[3, 4, 0, 1, 4, 2]",0,1.263059735
673,"[0, 5, 0, 1, 5, 3]",2,1.223048091
674,"[1, 0, 4, 0, 6, 1]",7,1.277611017
675,"[6, 3, 4, 0, 5, 2]",1,1.307343721
676,"[5, 6, 4, 0, 1, 2]",0,1.246772766
677,"[1, 0, 0, 1, 4, 4]",3,1.237239242
678,"[0, 3, 1, 1, 6, 1]",4,1.267207742
679,"[1, 3, 0, 3, 3, 2]",1,1.288480401
680,"[3, 5, 0, 6, 1, 2]",0,1.216501832
681,"[5, 3, 1, 0, 2, 0]",8,1.341526628
682,"[3, 4, 2, 2, 4, 2]",2,1.201568723
683,"[6, 0, 4, 2, 3, 6]",5,1.237274051
684,"[3, 1, 0, 2, 3, 3]",1,1.279251099
685,"[6, 5, 6, 0, 6, 5]",3,1.329205632
686,"[3, 5, 1, 1, 2, 3]",0,1.23114717
687,"[6, 0, 5, 1, 6, 6]",6,1.264751077
688,"[3, 4, 4, 4, 3, 6]",0,1.232309461
689,"[6, 5, 5, 2, 2, 0]",2,1.281396151
690,"[1, 2, 0, 5, 6, 4]",1,1.237799644
691,"[1, 0, 0, 6, 4, 4]",4,1.254420996
692,"[3, 4, 1, 0, 0, 4]",0,1.253979921
693,"[4, 4, 4, 0, 6, 6]",3,1.469808698
694,"[1, 2, 0, 2, 6, 1]",1,1.254717827
695,"[6, 0, 3, 3, 6, 2]",5,1.339775205
696,"[3, 4, 3, 3, 1, 3]",0,1.270442843
697,"[6, 0, 3, 2, 4, 4]",2,1.31553185
698,"[4, 1, 4, 1, 2, 0]",3,1.313675046
699,"[5, 0, 3, 0, 6, 3]",6,1.27027607
700,"[2, 3, 2, 1, 2, 1]",4,1.271134615
701,"[2, 4, 5, 1, 2, 0]",1,1.423949838
702,"[6, 2, 0, 0, 6, 5]",5,1.268629074
703,"[4, 0, 3, 5, 0, 2]",2,1.226356626
704,"[3, 0, 3, 1, 0, 1]",0,1.238291979
705,"[1, 5, 2, 1, 4, 3]",7,1.241186857
706,"[3, 0, 0, 0, 3, 2]",0,1.21827817
707,"[2, 2, 2, 1, 6, 4]",11,1.276365519
708,"[3, 0, 5, 0, 3, 1]",3,1.290256143
709,"[6, 1, 6, 3, 2, 0]",1,1.253539324
710,"[6, 2, 3, 5, 4, 1]",4,1.369497776
711,"[3, 3, 2, 3, 0, 5]",0,1.431282997
712,"[2, 0, 3, 0, 4, 2]",2,1.281142592
713,"[1, 1, 0, 1, 2, 6]",1,1.229885101
714,"[0, 3, 2, 6, 0, 0]",6,1.30449903
715,"[6, 6, 6, 6, 6, 3]",3,1.232096434
716,"[3, 6, 1, 3, 4, 2]",0,1.237186551
717,"[3, 5, 2, 1, 4, 0]",4,1.261605382
718,"[3, 4, 1, 3, 4, 6]",0,1.252390027
719,"[1, 1, 2, 2, 6, 4]",2,1.232308388
720,"[2, 0, 4, 1, 1, 1]",1,1.273844481
721,"[4, 6, 6, 0, 1, 5]",5,1.290454388
722,"[4, 0, 4, 2, 3, 3]",1,1.622430921
723,"[2, 0, 4, 6, 0, 3]",3,1.386416435
724,"[0, 5, 0, 0, 6, 3]",2,1.25408268
725,"[6, 3, 1, 5, 2, 3]",9,1.508893728
726,"[4, 0, 5, 1, 6, 0]",7,1.368962526
727,"[1, 3, 1, 5, 1, 6]",3,1.287767053
728,"[1, 1, 4, 6, 4, 0]",2,1.280878544
729,"[2, 0, 4, 5, 1, 1]",4,1.351563931
730,"[0, 2, 0, 4, 5, 0]",2,1.319196582
731,"[3, 4, 4, 5, 3, 3]",5,1.308957458
732,"[5, 3, 2, 2, 4, 0]",6,1.400213361
733,"[6, 2, 6, 0, 0, 2]",4,1.305383801
734,"[3, 2, 4, 0, 0, 5]",4,1.302706122
735,"[6, 5, 1, 3, 5, 4]",7,1.327145338
736,"[0, 0, 6, 5, 2, 4]",5,1.328202724
737,"[1, 5, 5, 3, 1, 5]",4,1.275423408
738,"[1, 2, 4, 2, 1, 0]",6,1.251257777
739,"[6, 1, 5, 3, 3, 6]",5,1.294145346
740,"[3, 6, 0, 0, 3, 2]",4,1.220484138
741,"[2, 0, 2, 1, 4, 3]",6,1.282103539
742,"[0, 6, 2, 4, 4, 3]",8,1.394479871
743,"[6, 0, 2, 4, 6, 0]",4,1.259902716
744,"[4, 0, 1, 1, 1, 5]",5,1.324648619
745,"[3, 4, 2, 4, 0, 0]",4,1.276955247
746,"[6, 0, 0, 1, 0, 1]",4,1.250827909
747,"[0, 3, 2, 1, 5, 0]",4,1.298404455
748,"[3, 6, 6, 0, 4, 6]",4,1.232372761
749,"[2, 1, 4, 5, 5, 6]",10,1.38276577
750,"[6, 4, 3, 5, 2, 6]",8,1.308279634
751,"[3, 5, 2, 1, 0, 0]",1,1.27487278
752,"[6, 6, 6, 4, 2, 3]",4,1.238210917
753,"[1, 5, 0, 6, 4, 1]",0,1.26722157
754,"[3, 3, 4, 4, 6, 3]",2,1.232461452
755,"[3, 5, 3, 2, 1, 6]",0,1.227407813
756,"[5, 0, 3, 2, 3, 6]",7,1.449984908
757,"[0, 4, 5, 0, 6, 2]",3,1.297301531
758,"[0, 1, 0, 4, 4, 6]",1,1.247861981
759,"[3, 5, 0, 5, 1, 2]",0,1.340516686
760,"[6, 0, 1, 5, 1, 6]",10,1.240352154
761,"[6, 5, 5, 2, 0, 6]",4,1.277668118
762,"[0, 2, 5, 6, 4, 3]",2,1.305752397
763,"[1, 0, 1, 1, 6, 6]",1,1.255087733
764,"[6, 2, 0, 0, 2, 4]",0,1.268776178
765,"[2, 0, 3, 0, 4, 1]",6,1.281142592
766,"[0, 2, 4, 5, 1, 3]",2,1.347671986
767,"[6, 2, 3, 3, 0, 0]",0,1.354154944
768,"[0, 0, 2, 3, 0, 1]",1,1.244154453
769,"[0, 3, 3, 3, 2, 4]",6,1.287613392
770,"[3, 4, 0, 1, 5, 1]",3,1.263756514
771,"[1, 4, 0, 5, 0, 1]",0,1.213914156
772,"[6, 2, 4, 0, 6, 0]",2,1.371520638
773,"[2, 0, 4, 1, 1, 3]",6,1.294810653
774,"[6, 1, 6, 6, 6, 1]",1,1.247010469
775,"[5, 5, 5, 1, 0, 1]",0,1.268922567
776,"[6, 4, 3, 0, 3, 1]",3,1.364618182
777,"[3, 4, 4, 1, 5, 5]",1,1.232946992
778,"[1, 6, 0, 6, 2, 1]",0,1.255949736
779,"[1, 3, 5, 0, 6, 0]",8,1.326589823
780,"[0, 3, 5, 6, 1, 5]",2,1.38037312
781,"[3, 3, 1, 4, 0, 4]",0,1.239804387
782,"[1, 2, 4, 1, 3, 1]",1,1.328478813
783,"[0, 3, 1, 0, 3, 2]",3,1.367085695
784,"[3, 3, 4, 3, 1, 6]",0,1.354097486
785,"[4, 3, 3, 6, 2, 4]",2,1.419002771
786,"[3, 3, 1, 6, 5, 2]",1,1.261803269
787,"[6, 0, 2, 6, 4, 5]",0,1.266560912
788,"[3, 4, 0, 3, 5, 5]",3,1.444511652
789,"[1, 1, 0, 3, 3, 1]",1,1.233952165
790,"[3, 6, 1, 3, 0, 6]",0,1.231365085
791,"[1, 5, 1, 5, 4, 4]",2,1.268807411
792,"[3, 5, 1, 4, 2, 4]",0,1.23180604
793,"[4, 3, 3, 6, 5, 1]",1,1.360298395
794,"[3, 6, 1, 3, 5, 6]",3,1.23398912
795,"[3, 6, 0, 5, 5, 5]",0,1.266743898
796,"[6, 1, 2, 5, 6, 4]",2,1.265809417
797,"[1, 6, 2, 0, 0, 4]",9,1.278923869
798,"[6, 6, 0, 1, 2, 2]",2,1.295688391
799,"[2, 4, 2, 0, 1, 2]",3,1.395996928
800,"[2, 6, 2, 6, 4, 1]",12,1.610958338
801,"[1, 5, 2, 6, 0, 0]",0,1.240296721
802,"[4, 5, 3, 3, 6, 1]",4,1.414180398
803,"[3, 3, 5, 1, 5, 3]",3,1.300950646
804,"[3, 4, 4, 6, 5, 0]",0,1.36067605
805,"[3, 3, 0, 3, 0, 4]",1,1.274302363
806,"[1, 5, 0, 1, 2, 0]",4,1.278625846
807,"[1, 2, 2, 4, 3, 1]",2,1.245484352
808,"[6, 2, 1, 0, 5, 5]",0,1.282299876
809,"[6, 0, 0, 0, 1, 5]",3,1.230822682
810,"[3, 1, 6, 0, 1, 5]",1,1.254142284
811,"[6, 3, 4, 2, 6, 3]",6,1.275448442
812,"[2, 6, 3, 6, 6, 6]",11,1.397583127
813,"[6, 0, 1, 1, 5, 5]",0,1.222517729
814,"[0, 0, 3, 2, 1, 2]",2,1.23977387
815,"[3, 2, 1, 3, 5, 5]",0,1.247137189
816,"[1, 5, 3, 4, 1, 4]",4,1.336186171
817,"[1, 6, 1, 2, 1, 4]",1,1.286521554
818,"[1, 0, 1, 0, 3, 4]",3,1.247404218
819,"[3, 1, 5, 2, 6, 0]",0,1.274101138
820,"[3, 2, 6, 6, 4, 5]",6,1.26839757
821,"[3, 0, 3, 2, 5, 6]",1,1.234269619
822,"[0, 5, 3, 4, 3, 0]",2,1.26601243
823,"[6, 0, 0, 1, 6, 0]",0,1.247394085
824,"[2, 2, 3, 4, 3, 4]",1,1.315684199
825,"[0, 2, 4, 0, 0, 4]",2,1.302471161
826,"[3, 1, 4, 2, 2, 4]",0,1.225934505
827,"[1, 5, 1, 6, 4, 5]",3,1.268607736
828,"[5, 6, 6, 2, 2, 4]",0,1.254863977
829,"[2, 3, 2, 5, 0, 0]",15,1.405920148
830,"[3, 4, 1, 6, 0, 4]",1,1.250504017
831,"[0, 3, 5, 1, 0, 3]",2,1.351205707
832,"[4, 1, 5, 5, 1, 1]",0,1.271617293
833,"[3, 0, 4, 2, 0, 6]",1,1.218121886
834,"[3, 0, 1, 6, 5, 6]",3,1.24672699
835,"[3, 4, 4, 2, 1, 2]",0,1.224768758
836,"[1, 5, 3, 6, 6, 5]",1,1.302556753
837,"[4, 4, 2, 6, 0, 6]",2,1.239597321
838,"[4, 0, 2, 2, 5, 0]",0,1.361492395
839,"[3, 0, 2, 1, 2, 0]",0,1.249830008
840,"[1, 0, 3, 3, 4, 1]",3,1.227985263
841,"[1, 2, 1, 1, 2, 4]",1,1.251254559
842,"[5, 0, 0, 0, 5, 0]",1,1.320893288
843,"[6, 6, 0, 1, 6, 6]",8,1.2977525
844,"[6, 6, 5, 0, 4, 0]",8,1.237987876
845,"[1, 3, 3, 6, 0, 5]",10,1.224236488
846,"[5, 4, 2, 1, 0, 5]",9,1.274934649
847,"[6, 1, 3, 1, 3, 5]",8,1.339364767
848,"[2, 6, 5, 0, 2, 2]",13,1.486215711
849,"[2, 0, 1, 2, 3, 6]",8,1.296384692
850,"[3, 0, 0, 4, 0, 0]",12,1.279076695
851,"[3, 1, 0, 6, 1, 4]",0,1.220599771
852,"[6, 5, 5, 4, 2, 3]",3,1.276282072
853,"[6, 0, 3, 4, 0, 0]",1,1.308024526
854,"[3, 0, 1, 6, 4, 1]",0,1.2596035
855,"[0, 3, 2, 3, 6, 6]",7,1.45649004
856,"[0, 2, 0, 2, 6, 4]",2,1.261571884
857,"[1, 5, 3, 1, 4, 4]",1,1.261418581
858,"[4, 5, 0, 3, 2, 4]",12,1.499328256
859,"[2, 1, 2, 0, 6, 6]",0,1.428021908
860,"[3, 0, 2, 4, 2, 6]",5,1.324423432
861,"[5, 4, 0, 5, 0, 3]",2,1.251772165
862,"[3, 3, 2, 1, 1, 6]",0,1.263333201
863,"[4, 0, 2, 5, 1, 3]",1,1.284692049
864,"[3, 2, 1, 6, 6, 5]",3,1.271466851
865,"[1, 1, 0, 5, 5, 1]",4,1.228590727
866,"[3, 5, 1, 5, 5, 1]",0,1.266915917
867,"[1, 0, 2, 6, 6, 5]",1,1.241865039
868,"[6, 3, 2, 4, 6, 1]",2,1.249665856
869,"[2, 0, 2, 2, 5, 1]",6,1.279655457
870,"[3, 2, 0, 5, 3, 5]",0,1.377232313
871,"[4, 1, 2, 0, 5, 3]",1,1.339197159
872,"[5, 3, 6, 2, 0, 4]",3,1.239018559
873,"[6, 6, 1, 0, 0, 4]",0,1.255377531
874,"[6, 4, 2, 4, 6, 5]",5,1.24814713
875,"[1, 0, 2, 1, 1, 0]",2,1.235446215
876,"[3, 4, 2, 2, 4, 3]",0,1.201568723
877,"[4, 1, 2, 0, 6, 2]",1,1.44236052
878,"[1, 2, 4, 0, 5, 2]",7,1.267179251
879,"[3, 6, 1, 2, 6, 6]",3,1.205518126
880,"[3, 1, 0, 6, 5, 0]",0,1.220449924
881,"[1, 4, 0, 3, 3, 2]",1,1.23427093
882,"[6, 5, 6, 3, 0, 2]",2,1.257194757
883,"[1, 3, 1, 6, 3, 2]",0,1.27571857
884,"[4, 6, 1, 5, 0, 5]",0,1.252665997
885,"[4, 0, 2, 0, 2, 1]",3,1.426323891
886,"[4, 1, 5, 5, 2, 3]",1,1.357767105
887,"[1, 3, 3, 5, 4, 3]",0,1.241944313
888,"[0, 0, 2, 4, 2, 1]",2,1.250797391
889,"[1, 5, 0, 0, 0, 1]",1,1.304203987
890,"[3, 4, 0, 5, 3, 4]",0,1.434859037
891,"[6, 1, 3, 1, 4, 3]",2,1.339901924
892,"[6, 6, 0, 5, 3, 2]",0,1.22076118
893,"[3, 4, 2, 3, 1, 1]",1,1.365867019
894,"[4, 5, 0, 6, 2, 5]",2,1.28120935
895,"[3, 4, 5, 1, 4, 0]",0,1.2977736
896,"[3, 5, 4, 3, 5, 3]",1,1.37205708
897,"[3, 5, 0, 2, 2, 3]",0,1.241662979
898,"[3, 5, 0, 1, 2, 1]",0,1.245948315
899,"[3, 5, 0, 6, 5, 4]",0,1.215226531
900,"[1, 0, 1, 3, 0, 2]",0,1.210881948
901,"[3, 5, 6, 3, 0, 6]",9,1.537045002
902,"[6, 4, 1, 1, 6, 1]",3,1.210616589
903,"[6, 3, 1, 4, 2, 3]",0,1.477778435
904,"[3, 5, 1, 5, 2, 6]",1,1.265006065
905,"[1, 3, 1, 5, 1, 2]",2,1.286150694
906,"[1, 4, 2, 4, 5, 2]",4,1.238547683
907,"[2, 5, 1, 6, 6, 6]",0,1.348684192
908,"[0, 0, 5, 2, 2, 0]",1,1.289789319
909,"[6, 4, 4, 2, 6, 0]",3,1.247736692
910,"[1, 6, 5, 2, 6, 4]",6,1.292526007
911,"[1, 2, 2, 3, 4, 2]",0,1.232176423
912,"[3, 1, 2, 6, 4, 5]",0,1.374861836
913,"[6, 4, 5, 4, 1, 5]",2,1.302655458
914,"[3, 3, 0, 3, 2, 6]",1,1.38086915
915,"[6, 1, 4, 5, 4, 3]",5,1.23887527
916,"[3, 3, 1, 2, 1, 1]",0,1.216100216
917,"[1, 3, 1, 4, 3, 3]",2,1.26647985
918,"[2, 4, 4, 0, 1, 5]",1,1.516806364
919,"[3, 3, 6, 0, 4, 2]",4,1.237667322
920,"[3, 4, 0, 5, 2, 2]",0,1.428147912
921,"[3, 2, 1, 1, 2, 1]",3,1.234592795
922,"[3, 5, 0, 3, 3, 2]",0,1.409255981
923,"[4, 2, 4, 4, 5, 2]",7,1.495770812
924,"[3, 0, 3, 1, 3, 3]",1,1.245814919
925,"[6, 0, 5, 3, 5, 3]",2,1.298139453
926,"[3, 2, 1, 5, 1, 6]",0,1.26240325
927,"[1, 0, 0, 1, 4, 0]",1,1.237187743
928,"[0, 2, 1, 4, 5, 0]",4,1.325242639
929,"[5, 4, 0, 1, 0, 0]",2,1.258010983
930,"[3, 2, 2, 2, 2, 5]",0,1.19865346
